297,-16224,675
312,-16269,741
240,-16413,748
108,-16368,774
58,-16208,756
85,-16168,773
194,-16100,711
256,-16127,662
149,-16297,660
150,-16247,745
207,-16398,708
263,-16453,688
177,-16225,778
54,-16068,779
144,-16101,847
182,-16402,773
98,-16486,746
8,-16341,799
167,-16242,665
312,-16129,712
263,-16159,760
197,-16508,793
122,-16233,812
152,-16237,735
289,-16226,683
226,-16244,689
61,-16341,678
42,-16268,815
42,-16347,771
472,-16378,874
-255,-16278,671
462,-16249,563
193,-16229,678
130,-16248,639
19,-16227,686
67,-16226,653
26,-16205,667
68,-16120,736
282,-16237,680
173,-16440,762
50,-16314,873
215,-16363,796
327,-16375,738
188,-16299,688
155,-16255,723
186,-16287,629
110,-16271,675
60,-16201,689
109,-16077,717
-78,-16264,690
294,-16180,655
61,-16260,689
179,-16253,639
143,-16262,674
150,-16279,673
202,-16325,693
202,-16400,647
22,-16229,722
-36,-16166,788
83,-16330,697
161,-16340,623
137,-16252,646
115,-16137,623
183,-16135,648
181,-16238,622
131,-16192,667
128,-16241,702
188,-16310,622
223,-16280,601
117,-16318,655
111,-16418,741
91,-16449,707
31,-16297,795
54,-16175,712
177,-16205,644
145,-16192,681
118,-16232,713
136,-16297,704
194,-16457,661
169,-16485,657
108,-16275,642
88,-16145,655
163,-16045,644
165,-16151,651
171,-16271,652
198,-16298,625
227,-16280,632
240,-16250,597
185,-16172,697
179,-16418,702
144,-16490,705
-101,-16307,731
495,-16193,792
-211,-16288,643
330,-16219,638
100,-16263,654
173,-16118,683
82,-16368,593
336,-16271,614
290,-16546,658
302,-16347,612
182,-16350,616
298,-16158,525
-34,-16054,679
181,-16095,551
250,-16195,588
96,-16222,655
356,-16396,734
-129,-16463,715
295,-16415,763
126,-16345,647
187,-16120,679
104,-16158,655
203,-16179,572
216,-16229,609
290,-16429,546
301,-16291,596
197,-16179,641
218,-16197,632
252,-16287,675
219,-16380,732
192,-16386,673
149,-16408,690
192,-16308,651
219,-16193,660
176,-16275,653
167,-16241,619
80,-16142,618
229,-16199,575
278,-16414,525
181,-16356,609
164,-16248,580
217,-16265,585
374,-16254,614
378,-16279,578
177,-16235,631
124,-16185,699
111,-16229,705
150,-16355,711
250,-16377,656
201,-16367,611
225,-16229,595
344,-16351,581
396,-16404,494
232,-16170,615
126,-16142,646
211,-16200,612
303,-16245,600
204,-16331,601
158,-16182,626
93,-16255,617
154,-16282,640
257,-16229,664
223,-16299,570
210,-16250,691
289,-16346,595
359,-16403,499
340,-16375,545
167,-16169,583
108,-16038,603
165,-16195,615
265,-16317,635
217,-16321,622
167,-16305,633
172,-16273,664
187,-16332,662
217,-16281,665
194,-16241,654
262,-16306,571
253,-16368,597
162,-16476,588
113,-16310,668
