500,-199,-17045
508,-171,-17038
549,-71,-17047
532,-317,-17038
432,-225,-17010
574,-274,-17024
538,-245,-17062
512,-254,-16988
439,-199,-16973
526,-198,-17024
434,-192,-17051
342,-99,-17056
14,-53,-17085
790,-103,-17226
804,-223,-17008
332,-147,-16785
419,-390,-16937
571,-286,-17014
447,-269,-17024
382,-195,-16955
446,-186,-17056
459,-224,-17065
382,-210,-17040
264,-207,-16983
326,-204,-16955
379,-196,-17027
390,-237,-17057
377,-222,-16984
401,-286,-17015
440,-300,-17049
422,-197,-17036
499,-313,-16994
447,-229,-17063
463,-217,-17042
297,-194,-16928
349,-193,-16985
384,-175,-17070
411,-190,-17082
374,-187,-17004
329,-198,-16969
346,-200,-17024
401,-202,-17022
406,-183,-17052
435,-199,-17061
412,-244,-17029
376,-218,-16966
439,-241,-17052
371,-210,-17080
340,-237,-17016
333,-212,-16969
388,-231,-17024
315,-132,-17075
420,-276,-17014
476,-251,-17078
455,-261,-17056
381,-259,-16936
349,-224,-16987
396,-192,-16983
367,-216,-17064
315,-142,-17065
417,-192,-17046
505,-220,-17054
421,-232,-17007
390,-238,-17018
404,-203,-16991
336,-231,-16968
395,-192,-17037
319,-182,-17025
349,-207,-17015
390,-221,-17051
378,-224,-17041
434,-228,-17056
445,-249,-17070
347,-229,-16936
357,-228,-17087
343,-247,-16967
412,-217,-16981
400,-236,-17070
325,-188,-17035
360,-223,-17050
390,-216,-17053
349,-221,-17046
362,-218,-17025
342,-221,-16968
405,-230,-17028
342,-229,-16998
323,-268,-16930
366,-211,-17003
367,-194,-17016
369,-219,-17028
406,-183,-17085
405,-198,-17105
388,-173,-17105
334,-178,-17027
373,-220,-17023
455,-230,-17107
428,-247,-17050
330,-249,-16932
361,-271,-16922
328,-249,-16966
348,-225,-17014
364,-203,-17060
380,-192,-17080
379,-225,-17074
399,-212,-17053
371,-182,-17039
401,-251,-17021
409,-235,-17035
305,-199,-16943
367,-234,-16965
385,-231,-17067
346,-205,-17043
320,-203,-16961
361,-225,-16989
383,-216,-17036
396,-208,-17044
376,-210,-17083
393,-203,-17052
367,-207,-17014
329,-221,-16980
387,-230,-17006
345,-219,-16986
356,-232,-16993
367,-211,-17036
351,-163,-17068
403,-222,-17066
434,-252,-17061
406,-228,-17026
366,-245,-16999
416,-256,-17001
426,-249,-17010
352,-215,-16981
265,-177,-16945
375,-212,-17017
374,-157,-17082
367,-143,-17084
334,-165,-17030
397,-206,-17051
491,-252,-17087
396,-260,-16965
345,-243,-16963
349,-235,-16961
304,-219,-16987
348,-217,-17008
433,-204,-17084
390,-175,-17083
402,-195,-17020
432,-226,-17021
338,-242,-16991
368,-223,-16996
350,-203,-17009
430,-187,-17048
420,-203,-17081
393,-191,-17031
383,-208,-17028
431,-240,-17031
334,-206,-17030
349,-186,-16998
439,-229,-16998
360,-202,-17043
336,-158,-16989
376,-231,-17025
382,-195,-17046
400,-193,-17029
361,-221,-17012
339,-208,-16949
420,-227,-17021
383,-188,-17015
373,-131,-17050
396,-165,-17065
372,-209,-17033
359,-239,-16992
407,-251,-16973
457,-248,-17009
378,-204,-17044
386,-235,-16983
365,-224,-16984
377,-205,-17010
330,-171,-17074
385,-196,-17033
300,-200,-17017
349,-211,-17052
552,-235,-16959
427,-245,-17031
407,-247,-16956
412,-247,-16995
485,-222,-17019
285,-140,-17001
422,-193,-17084
396,-169,-17111
439,-192,-17087
273,-225,-16961
449,-233,-17039
353,-180,-17144
412,-229,-16965
261,-214,-17020
414,-239,-16973
429,-174,-16945
146,-294,-16976
327,-227,-16979
547,-265,-17091
239,-217,-17066
327,-226,-16942
371,-235,-16983
349,-204,-17109
432,-215,-17116
368,-216,-17091
370,-220,-17043
225,-256,-17025
527,-210,-16961
348,-292,-16937
271,-204,-16930
362,-246,-16935
333,-206,-17041
373,-197,-17087
365,-171,-17066
319,-167,-17022
419,-223,-17060
347,-235,-16998
354,-231,-17009
406,-239,-17007
372,-264,-16992
294,-211,-16994
168,-310,-17060
531,-135,-17121
519,-163,-17035
369,-199,-17059
327,-242,-16982
330,-256,-16906
372,-292,-16927
458,-235,-16923
278,-244,-17099
260,-154,-17121
396,-195,-17036
392,-180,-17099
385,-222,-17054
323,-238,-17033
283,-239,-16970
329,-306,-16859
288,-256,-16925
328,-231,-16949
341,-181,-17069
394,-197,-17130
349,-174,-17099
257,-148,-17073
540,-295,-17061
239,-255,-16965
247,-251,-16867
368,-266,-16955
474,-284,-17025
341,-242,-17047
333,-218,-16984
350,-222,-17053
381,-245,-17080
353,-234,-17063
322,-182,-17063
336,-232,-17003
365,-257,-17026
395,-278,-16999
324,-267,-16924
291,-236,-16940
375,-233,-16992
339,-169,-17051
350,-173,-17098
380,-199,-17071
331,-195,-17018
408,-236,-17026
383,-225,-17002
307,-226,-16995
382,-221,-17008
382,-197,-17011
332,-204,-16959
376,-191,-17044
356,-211,-17023
569,-296,-17048
293,-126,-17125
342,-157,-17051
295,-153,-17025
355,-237,-17036
387,-227,-17013
406,-238,-17000
399,-222,-17002
362,-232,-16973
366,-223,-17009
385,-236,-17075
300,-187,-16999
310,-165,-17061
381,-193,-17077
404,-191,-17082
364,-203,-17014
374,-241,-16959
404,-232,-17009
353,-217,-16976
293,-182,-16948
348,-198,-17048
371,-192,-17104
322,-181,-17036
318,-179,-17056
381,-202,-17013
488,-248,-17009
405,-232,-16997
390,-238,-16968
379,-234,-17001
417,-209,-17074
406,-223,-17051
348,-211,-17012
357,-208,-17000
376,-229,-16994
380,-211,-16998
437,-209,-17038
419,-189,-17071
380,-193,-17047
354,-221,-16944
388,-189,-17086
321,-161,-16994
373,-197,-16943
381,-208,-17057
446,-188,-17049
387,-186,-17085
384,-170,-17054
424,-211,-17040
441,-216,-17043
363,-216,-17019
363,-201,-16987
354,-231,-16984
350,-180,-17031
410,-233,-17009
388,-216,-17041
442,-232,-17096
235,-165,-16934
394,-212,-16951
441,-240,-17013
389,-193,-17087
440,-185,-17095
485,-234,-17020
317,-207,-16994
437,-193,-17041
352,-130,-17042
459,-260,-17028
429,-237,-16980
369,-221,-16967
321,-167,-17034
401,-202,-17075
425,-183,-17071
372,-194,-16995
352,-185,-17023
416,-227,-17020
403,-226,-17036
430,-225,-16988
337,-213,-16958
361,-208,-16990
388,-204,-17029
448,-213,-17071
427,-218,-17043
391,-225,-16994
353,-200,-17000
326,-178,-16972
389,-198,-17028
369,-186,-17058
347,-179,-17008
365,-198,-17009
457,-243,-17080
455,-216,-17078
345,-207,-16933
357,-232,-16993
382,-208,-17042
372,-204,-17003
374,-196,-17083
331,-195,-17028
405,-190,-17046
375,-219,-17001
399,-226,-16992
338,-227,-16992
374,-220,-16960
404,-198,-17071
390,-181,-17070
379,-199,-17067
328,-200,-17000
346,-194,-17005
352,-225,-17013
251,-241,-17061
402,-198,-17057
480,-239,-16915
356,-214,-16980
323,-210,-17015
373,-225,-16973
371,-209,-17107
398,-200,-17049
330,-215,-17030
222,-174,-16949
426,-231,-17032
482,-206,-17096
352,-210,-16986
330,-201,-17007
382,-238,-17034
379,-222,-16982
383,-216,-17051
333,-171,-17020
357,-215,-17027
385,-244,-17054
396,-216,-17075
217,-198,-17025
525,-208,-16998
391,-267,-16997
336,-197,-17019
377,-245,-16973
391,-180,-17019
310,-188,-17007
287,-203,-16958
383,-204,-17049
385,-172,-17017
372,-169,-17019
451,-193,-17105
449,-198,-17036
381,-210,-17008
397,-163,-17034
187,-116,-17026
651,-314,-17001
411,-223,-16967
425,-202,-17014
426,-183,-17034
394,-186,-17025
369,-193,-17002
415,-187,-17050
419,-189,-17069
379,-200,-16976
324,-159,-16997
493,-256,-17037
461,-260,-17033
397,-228,-16969
397,-237,-16992
407,-231,-17030
428,-197,-17060
373,-185,-17053
338,-34,-17035
522,-228,-17013
493,-200,-17118
487,-361,-16982
431,-227,-16991
475,-230,-17020
395,-185,-16975
315,-179,-16978
386,-196,-17047
438,-188,-17057
415,-209,-17014
454,-198,-17019
472,-218,-17038
415,-207,-17008
430,-199,-17022
349,-211,-16991
359,-213,-17006
430,-190,-17052
436,-205,-17032
450,-224,-17016
463,-222,-17021
401,-226,-16967
404,-219,-16990
391,-226,-17052
361,-186,-17047
348,-176,-17038
448,-198,-17050
427,-205,-17019
408,-211,-16998
447,-201,-17054
435,-199,-17007
397,-201,-17007
435,-189,-17062
414,-221,-17008
437,-213,-17049
433,-222,-16998
367,-188,-16967
407,-212,-17003
346,-230,-16957
367,-185,-17031
426,-203,-17059
471,-218,-17080
459,-236,-17057
399,-204,-16992
422,-212,-17016
442,-215,-17059
539,-207,-17056
250,-227,-16975
248,-137,-17004
477,-226,-17083
449,-232,-17040
436,-200,-17086
388,-212,-16985
384,-203,-16970
415,-205,-17045
390,-192,-16929
426,-190,-17137
328,-168,-16995
351,-201,-17003
403,-208,-17011
477,-240,-17042
424,-210,-17045
402,-200,-17025
422,-236,-17031
428,-207,-17047
372,-207,-16981
356,-194,-17010
455,-218,-17054
382,-206,-17014
330,-212,-16958
391,-201,-17034
424,-210,-17061
425,-172,-17049
284,-212,-16953
304,-187,-16911
455,-194,-17115
413,-191,-17064
384,-184,-16993
456,-205,-17035
387,-211,-16987
369,-218,-17030
331,-175,-17006
412,-211,-16976
423,-198,-17038
373,-199,-16948
581,-165,-16954
351,-256,-17037
370,-183,-17110
261,-210,-17055
476,-204,-16991
213,-249,-17044
335,-211,-17014
356,-244,-16997
387,-201,-17014
379,-229,-17003
394,-213,-17019
364,-212,-17024
352,-210,-17001
395,-204,-17019
429,-192,-17074
404,-231,-17070
334,-175,-17003
349,-203,-16962
410,-201,-17010
399,-249,-17010
268,-145,-17001
383,-208,-17023
404,-201,-17089
391,-197,-17022
348,-192,-17002
367,-220,-17012
394,-208,-17013
379,-210,-17020
375,-204,-17028
348,-200,-16980
408,-221,-17045
429,-185,-17075
416,-232,-17011
400,-230,-17012
443,-262,-17033
375,-216,-17032
420,-235,-17021
396,-225,-17036
397,-217,-17053
399,-229,-17030
532,-266,-17010
116,-124,-16966
326,-199,-16965
418,-209,-17086
361,-194,-17019
384,-186,-17051
433,-184,-17068
390,-192,-17015
459,-234,-17049
382,-314,-16845
328,-143,-17086
321,-235,-17030
312,-185,-17009
320,-249,-17099
488,-95,-16976
358,-231,-16975
390,-220,-17004
377,-217,-16976
371,-202,-17064
450,-201,-17050
345,-165,-17046
448,-222,-17007
356,-196,-17066
320,-174,-16969
373,-210,-16982
465,-197,-17113
450,-203,-17050
381,-199,-16964
418,-205,-16966
333,-190,-16955
361,-205,-17013
442,-187,-17063
328,-165,-17037
410,-201,-17055
448,-212,-17072
303,-193,-16981
442,-209,-16948
463,-213,-17047
454,-203,-17034
367,-178,-17009
378,-206,-17014
446,-212,-17020
433,-205,-17066
395,-201,-17021
437,-184,-17034
440,-225,-17005
341,-207,-16995
366,-213,-16966
412,-190,-16996
393,-204,-17028
404,-186,-17046
324,-191,-17012
462,-220,-17034
492,-199,-17100
452,-188,-17048
370,-180,-17010
430,-199,-17074
415,-184,-17008
365,-191,-16982
409,-176,-16990
391,-181,-17022
451,-205,-17035
476,-221,-17020
402,-206,-17065
387,-186,-16981
413,-209,-16973
442,-191,-17098
407,-188,-17008
364,-196,-17003
406,-182,-17063
459,-182,-17096
318,-205,-17065
363,-210,-17044
603,-184,-16998
508,-214,-16942
384,-227,-16944
424,-206,-17005
448,-202,-17043
388,-175,-17024
406,-184,-17026
480,-199,-17062
530,-232,-17106
461,-193,-17042
457,-206,-17038
429,-191,-16965
314,-195,-16885
446,-187,-17093
382,-150,-16990
461,-194,-17068
423,-157,-17058
428,-198,-16994
434,-194,-16995
486,-216,-17014
437,-218,-17065
472,-223,-17065
544,-205,-16948
440,-221,-16992
463,-212,-17008
413,-192,-16986
228,-176,-16969
344,-161,-17021
424,-167,-17057
443,-123,-17117
501,-176,-17064
498,-205,-17067
443,-263,-16912
447,-222,-16940
472,-180,-17023
458,-226,-17007
492,-187,-17030
454,-188,-17058
459,-148,-17051
439,-156,-17028
518,-170,-17099
480,-168,-17009
432,-216,-17015
446,-207,-16946
458,-219,-16986
463,-210,-17014
432,-200,-17017
428,-148,-17043
469,-177,-17052
524,-199,-17053
517,-193,-17039
482,-199,-17065
483,-182,-17000
461,-209,-17035
448,-190,-16998
498,-213,-16990
430,-201,-16989
429,-146,-16975
517,-188,-17060
456,-156,-17094
456,-164,-17063
515,-143,-17097
572,-160,-17077
498,-231,-17002
443,-276,-16879
467,-250,-16960
387,-219,-17002
457,-195,-17028
539,-198,-17063
459,-109,-17110
478,-165,-17077
464,-196,-17069
437,-208,-16944
127,-186,-16931
572,-262,-17002
512,-227,-17030
563,-187,-17039
493,-167,-17004
500,-207,-17025
482,-203,-17072
500,-169,-17043
458,-169,-17089
479,-196,-17019
390,-197,-16977
385,-201,-17016
464,-179,-16954
463,-156,-16971
502,-204,-17072
560,-192,-17085
499,-198,-17062
446,-191,-16990
437,-206,-17001
438,-171,-17067
407,-165,-17021
105,-246,-17131
694,-118,-17001
608,-186,-16933
359,-207,-16978
430,-228,-16952
537,-189,-17097
409,-170,-17065
427,-189,-17022
508,-204,-17078
458,-193,-17056
119,-205,-17011
534,-193,-16943
587,-205,-17042
498,-185,-17082
445,-218,-16993
486,-220,-17029
445,-219,-17025
446,-206,-17002
424,-205,-16992
457,-199,-17028
464,-215,-17019
402,-195,-17022
419,-182,-17043
308,-250,-17104
661,-149,-16999
458,-242,-17028
422,-214,-17026
387,-200,-16998
415,-176,-17036
443,-211,-17015
420,-215,-17002
402,-178,-17045
477,-184,-17045
426,-201,-17014
466,-194,-17008
449,-198,-17029
379,-201,-17014
479,-197,-17003
473,-231,-17023
469,-196,-17039
426,-242,-16983
363,-197,-17000
513,-185,-17050
297,-119,-17078
446,-165,-17060
526,-168,-17087
316,-245,-16896
553,-220,-17088
479,-232,-17000
443,-209,-17020
421,-196,-17011
401,-175,-17045
438,-177,-17071
437,-204,-17009
476,-190,-17019
452,-218,-17022
402,-225,-16993
435,-208,-17020
402,-195,-16982
370,-167,-16947
400,-179,-17021
449,-156,-17109
445,-170,-17091
415,-187,-17063
488,-228,-17019
455,-236,-16958
389,-218,-16972
483,-234,-16994
392,-208,-16966
459,-207,-17004
451,-211,-17034
422,-184,-17082
433,-150,-17092
440,-160,-17064
508,-212,-17060
486,-259,-16972
448,-228,-16933
450,-222,-17035
373,-191,-16965
440,-208,-17024
506,-203,-17051
400,-171,-17027
390,-171,-17044
462,-187,-17067
445,-226,-17041
418,-182,-16962
451,-197,-17009
473,-220,-17067
403,-205,-17026
357,-198,-16979
409,-209,-17008
428,-205,-17027
415,-186,-17060
146,-148,-17068
696,-235,-17025
579,-225,-17051
507,-243,-16987
440,-223,-17011
489,-212,-17049
341,-191,-16991
298,-180,-16937
381,-214,-17077
614,-165,-17024
500,-218,-17022
469,-221,-17018
435,-186,-17023
452,-200,-17048
468,-211,-17015
354,-176,-17021
388,-182,-17037
472,-203,-17042
193,-301,-17127
607,-165,-17015
565,-184,-16943
371,-197,-17016
339,-207,-16947
412,-201,-17010
419,-177,-17033
468,-190,-17044
415,-202,-17070
383,-176,-17015
377,-179,-17029
389,-189,-17031
435,-169,-17032
